,Unnamed: 0,search_id,trip_index,received_date,received_ms,origin,destination,total_usd,pax_type,refundable,validating_carrier,departure_odate,departure_ms,outgoing_duration,outgoing_stops,return_odate,return_ms,returning_duration,returning_stops,major_carrier_id,total_stops,advance,length_of_stay,includes_saturday_night_stay,available_seats,lowest_cabin_class,highest_cabin_class
615,1930285,7c9c6cbf-090e-36cc-9696-9be2aabff0dd,157,2016-12-17,1481968289629,BOS,CUN,374.68,ADT,,UA,2017-03-11,1489230000000,680,1,2017-03-20,1490054700000,703,1,UA,2,84,9,True,4,E,E
616,1255586,21fb96c7-02f6-35ba-a74e-473fc968add0,150,2016-07-02,1467457697692,BOS,CUN,460.47,ADT,,AA,2016-12-10,1481364000000,589,1,2016-12-17,1481997300000,373,1,AA,2,161,7,True,7,E,E
617,422331,f757e0f0-db52-3ca9-be4e-f164f0979030,139,2016-11-29,1480437641482,BOS,CUN,403.11,ADT,,AC,2017-02-09,1486654200000,575,1,2017-02-12,1486952700000,630,1,AC,2,72,3,True,9,E,E
618,814274,4bc12df8-c328-3baf-9d49-11942ce6ba3e,170,2016-12-10,1481387842054,BOS,CUN,1381.18,ADT,,AA,2016-12-27,1482883800000,941,1,2017-01-01,1483273500000,654,2,AA,3,17,5,True,1,E,E
619,334690,cc50c716-aef8-3dba-a750-af742fdcca97,127,2016-10-05,1475687204440,BOS,CUN,303.93,ADT,,AA,2017-01-08,1483876800000,423,1,2017-01-11,1484146200000,463,1,AA,2,95,3,False,2,E,E
620,1511205,b8db97de-4ec0-300f-8b4d-699b9613613e,165,2016-12-06,1481075527287,BOS,CUN,334.68,ADT,,UA,2016-12-31,1483182600000,985,1,2017-01-06,1483722900000,708,1,UA,2,25,6,True,2,E,E
621,41589,6d50b647-2b3f-35a8-94d6-142ad75f1d7c,90,2016-10-21,1477094825276,BOS,CUN,752.93,ADT,,UA,2016-12-27,1482861600000,1300,1,2017-01-03,1483461600000,641,1,UA,2,67,7,True,9,E,E
622,2343975,f283ddb4-7104-3f79-ade6-ae5dadf8cb89,15,2016-02-27,1456606114182,BOS,CUN,401.39,ADT,,UA,2016-03-26,1459013700000,1280,1,2016-04-02,1459598400000,796,1,UA,2,28,7,True,1,E,E
623,82086,cac53a02-8109-3d47-b035-48c8d51214ba,161,2016-07-11,1468212380919,BOS,CUN,666.47,ADT,,AA,2016-08-18,1471514880000,525,1,2016-08-21,1471784100000,411,1,AA,2,38,3,True,6,E,E
624,1505065,f974bccb-b522-3ce7-80d9-7629a492c133,72,2016-12-06,1481052253059,BOS,CUN,462.88,ADT,,AC,2017-02-21,1487674200000,850,1,2017-02-26,1488162300000,980,1,AC,2,77,5,True,9,E,E
625,1381738,84b4edeb-f0f0-3232-acd0-8880fe47f730,166,2016-07-07,1467891072818,BOS,CUN,710.97,ADT,,UA,2016-08-24,1472032800000,537,2,2016-08-28,1472409300000,433,1,UA,3,48,4,True,6,E,E
626,680703,6bd5b25e-c05b-3d8c-8a7e-716b2b7383a5,147,2015-09-21,1442877972738,BOS,CUN,1046.83,,,,2016-04-16,1460827800000,436,1,2016-04-23,1461423600000,485,1,DL,2,208,7,True,2,E,F
627,1256787,d21b6b80-a166-3634-9189-0b87d1acc377,142,2016-07-02,1467463867329,BOS,CUN,591.47,ADT,,AA,2016-07-11,1468234800000,420,1,2016-07-18,1468860900000,464,1,AA,2,9,7,True,9,E,E
628,1873556,513e9c62-5071-39e8-8702-be9dfde6697c,58,2015-12-01,1448989648519,BOS,CUN,361.21,ADT,,DL,2016-01-04,1451909700000,465,1,2016-01-15,1452862800000,433,1,DL,2,34,11,True,6,E,E
629,783038,d5bf514d-79a5-3f59-a634-f62e97f607a9,86,2016-02-25,1456380136827,BOS,CUN,634.39,ADT,,DL,2016-03-05,1457173800000,625,1,2016-03-10,1457614800000,427,1,DL,2,9,5,True,4,E,E
630,1550631,6cb02a5a-fea6-3f13-a18b-586f0ef989a2,128,2016-12-11,1481501300021,BOS,CUN,414.68,ADT,,UA,2017-02-16,1487287080000,1177,1,2017-02-21,1487679600000,501,1,UA,2,67,5,True,9,E,E
631,1638016,eb386991-fc29-3128-9b71-8e0eacb36f8a,140,2016-01-24,1453634932282,BOS,CUN,548.79,ADT,,DL,2016-02-29,1456743000000,505,1,2016-03-14,1457960400000,605,1,DL,2,36,14,True,9,E,E
632,179151,28bcdfa5-7516-3b93-8847-490fb74d0cb2,172,2016-03-14,1457999714651,BOS,CUN,749.69,ADT,,UA,2016-07-01,1467368400000,517,1,2016-07-08,1467993900000,592,1,UA,2,109,7,True,9,E,E
633,2274326,4d1d5bb0-b4b4-3d39-aa1c-ed54fcab47e3,136,2016-01-25,1453718700131,BOS,CUN,513.79,ADT,,UA,2016-11-08,1478600100000,520,1,2016-11-13,1479070800000,485,1,UA,2,288,5,True,9,E,E
634,1481766,07722f4e-22e0-3436-a1dc-770d529f070e,200,2015-12-28,1451330252497,BOS,CUN,1054.57,ADT,,B6,2016-02-21,1456062000000,284,0,2016-02-28,1456687200000,239,0,B6,0,55,7,True,4,E,E
635,71258,950d0b55-d3c7-311d-aba4-2e7f2b7186ff,77,2016-01-05,1451980740009,BOS,CUN,717.79,ADT,,UA,2016-03-11,1457721180000,452,1,2016-03-17,1458234600000,522,1,UA,2,66,6,True,8,E,E
636,594052,fc7ddfbb-a7f4-3d34-a266-ab061b308536,144,2016-10-28,1477659543091,BOS,CUN,677.43,ADT,,AA,2017-03-25,1490468400000,415,1,2017-04-01,1491069000000,1219,1,AA,2,148,7,True,9,E,E
637,1591851,84b6eb99-0cc6-3587-a7e7-957a18542f2e,170,2016-02-10,1455127174198,BOS,CUN,1327.39,ADT,,DL,2016-02-12,1455297300000,494,1,2016-02-19,1455912000000,543,1,DL,2,2,7,True,1,E,E
638,493911,17afae7c-2b8e-3522-b0f6-6f31346a4088,169,2016-07-17,1468772838566,BOS,CUN,911.47,ADT,,UA,2016-09-02,1472814900000,462,1,2016-09-05,1473101400000,577,1,UA,2,47,3,True,2,E,E
639,2774023,a9c8bf49-3485-314f-89fc-f9989bf4b71c,187,2016-05-28,1464454670842,BOS,CUN,672.08,ADT,,AA,2016-07-25,1469459100000,543,1,2016-07-30,1469883300000,411,1,AA,2,58,5,False,4,E,E
640,1236014,0ccb8fa2-6c4a-3f0b-8d84-9d1aadf65ee3,77,2016-05-14,1463240334275,BOS,CUN,567.08,ADT,,AA,2016-10-08,1475951040000,440,1,2016-10-15,1476558180000,507,1,AA,2,147,7,True,1,E,E
641,662617,cf34cbb2-57aa-3924-9bf6-b25f45895695,126,2016-09-15,1473962955126,BOS,CUN,612.69,ADT,,AA,2016-10-16,1476613800000,396,1,2016-10-22,1477159260000,398,1,AA,2,31,6,False,7,E,E
642,1594174,0dc97e17-2ddc-3fa1-96e9-68c22ad63200,61,2016-02-10,1455157948307,BOS,CUN,575.19,ADT,,DL,2016-03-16,1458131400000,740,2,2016-03-20,1458477300000,425,1,DL,3,35,4,True,1,E,E
643,48787,243539b4-9cdc-37a2-96c2-006a8a9dc4fd,36,2016-09-03,1472886698617,BOS,CUN,460.69,ADT,,UA,2017-01-11,1484132400000,385,1,2017-01-16,1484590800000,649,1,UA,2,130,5,True,9,E,E
644,1075152,74f134dc-389c-3db3-abcf-9140477a1c04,153,2016-09-05,1473092810806,BOS,CUN,682.19,ADT,,UA,2016-10-08,1475921400000,527,2,2016-10-15,1476557100000,473,1,UA,3,33,7,True,2,E,E
645,1938494,4e1fdc8d-044a-358a-a899-ae9aa686fba7,31,2016-03-23,1458733732394,BOS,CUN,419.39,ADT,,DL,2016-10-14,1476442800000,678,2,2016-10-22,1477148100000,555,1,DL,3,205,8,True,9,E,E
646,1886250,c38e2198-a38a-3a67-93ca-d55dcb05f58f,106,2015-12-18,1450494278157,BOS,CUN,830.72,ADT,,DL,2015-12-28,1451310300000,439,1,2016-01-16,1452949200000,518,1,DL,2,10,19,True,3,E,E
647,2636551,bcea6d25-3ad2-3d03-b394-4b9526e55e01,154,2016-01-10,1452461197922,BOS,CUN,926.79,ADT,,DL,2016-03-19,1458408600000,432,1,2016-03-26,1458997200000,500,1,DL,2,69,7,True,9,E,E
648,2511207,29570aa3-c390-3ed1-9004-a34908d635f6,120,2016-01-31,1454282319726,BOS,CUN,553.29,ADT,,DL,2016-02-17,1455722400000,609,2,2016-02-23,1456228800000,528,2,DL,4,17,6,True,5,E,E
649,1637973,453a9fd3-5976-35a4-b775-3fcbf55169fe,18,2016-01-24,1453687282163,BOS,CUN,437.79,ADT,,UA,2016-03-05,1457195880000,1452,1,2016-03-12,1457829000000,841,1,UA,2,41,7,True,5,E,E
650,283060,36767e0b-8966-3662-a532-53bd661596e9,141,2016-12-31,1483204284557,BOS,CUN,432.68,ADT,,UA,2017-02-15,1487156400000,1055,1,2017-02-21,1487701800000,638,1,UA,2,46,6,True,9,E,E
651,2429216,b8f1b92d-89c0-3917-8679-692895e6618e,133,2016-07-31,1469967656712,BOS,CUN,785.47,ADT,,AA,2017-02-16,1487242800000,529,1,2017-02-24,1487968500000,492,1,AA,2,200,8,True,5,E,E
652,181624,84deab6c-119d-3f03-b845-317580d4a4c1,87,2016-03-14,1457987329475,BOS,CUN,432.19,ADT,,UA,2016-04-20,1461144600000,567,2,2016-04-27,1461790200000,432,1,UA,3,37,7,True,9,E,E
653,23425,629096d7-3c71-37ab-8fab-a13507302ac6,178,2016-03-09,1457582184330,BOS,CUN,490.19,ADT,,UA,2016-05-13,1463133000000,410,1,2016-05-16,1463419800000,633,2,UA,3,65,3,True,2,E,E
654,13725,156ed1ff-be0b-342f-a0ce-d6037bbba446,48,2016-11-23,1479932430197,BOS,CUN,299.91,ADT,,UA,2017-03-04,1488674160000,939,1,2017-03-11,1489270800000,926,1,UA,2,101,7,True,2,E,E
655,825576,602d0485-a496-39df-a942-776eae07bb96,66,2016-07-28,1469702844632,BOS,CUN,435.47,ADT,,UA,2016-12-03,1480763400000,465,1,2016-12-06,1481047800000,543,1,UA,2,128,3,True,9,E,E
656,1741251,6721b1df-a40c-3621-b458-922cee21f8f3,91,2016-05-26,1464289892910,BOS,CUN,1056.08,ADT,,AA,2016-12-24,1482613800000,400,1,2016-12-31,1483215120000,493,1,AA,2,212,7,True,9,E,B
657,72137,44929d4c-e321-3e58-8747-7e5528fdf12a,2,2016-01-05,1452022536728,BOS,CUN,439.99,ADT,,UA,2016-04-21,1461232200000,636,1,2016-04-24,1461480300000,965,1,UA,2,107,3,True,9,E,E
658,1268693,93d434df-919f-3d72-8967-b69b279115ec,0,2016-02-03,1454503718045,BOS,CUN,429.29,ADT,,DL,2016-05-05,1462446000000,764,2,2016-05-10,1462932840000,831,2,DL,4,92,5,True,9,E,E
659,240385,b6948051-a591-3dc7-b32b-3f1b606c62ca,99,2016-08-02,1470192409048,BOS,CUN,538.02,ADT,,UA,2016-09-24,1474710300000,622,2,2016-09-29,1475148600000,506,1,UA,3,53,5,True,4,E,E
660,2728679,4b8fe7d5-f333-38db-9446-509e9b742c3a,64,2016-11-12,1478959643048,BOS,CUN,621.41,ADT,,AA,2017-07-01,1498912200000,805,1,2017-07-04,1499186700000,642,2,AA,3,231,3,True,4,E,E
661,1111675,c5575bab-aa41-3e70-8526-531dff22f46e,34,2016-07-01,1467375764282,BOS,CUN,425.47,ADT,,UA,2016-07-20,1469008200000,365,1,2016-07-25,1469480820000,389,1,UA,2,19,5,True,2,E,E
662,1824439,8383a2e2-95b5-385d-b029-d3530fb812a3,149,2016-11-10,1478818680708,BOS,CUN,287.41,ADT,,UA,2017-01-23,1485174000000,705,2,2017-01-29,1485692400000,794,2,UA,4,74,6,True,9,E,E
663,2542813,539589b2-0654-3276-b7b8-e68009cd8543,13,2016-11-27,1480302037895,BOS,CUN,266.81,ADT,,AM,2017-02-25,1488083400000,643,1,2017-03-04,1488647220000,568,1,AM,2,90,7,True,3,E,E
664,82153,1d3629a9-dd4d-381a-943a-5782ef303588,119,2016-07-11,1468275982922,BOS,CUN,559.47,ADT,,AA,2016-08-17,1471446180000,364,1,2016-08-21,1471784100000,411,1,AA,2,37,4,True,3,E,E
665,1548062,0154d9e7-8d57-3b88-8df6-45124a00ea78,143,2016-04-02,1459637036438,BOS,CUN,879.3,ADT,,AA,2016-04-15,1460710800000,549,2,2016-04-21,1461274200000,415,1,AA,3,13,6,True,9,E,E
666,1292615,5cb8d75b-55c7-3a24-94c1-9c43538a69d0,117,2016-12-22,1482468147385,BOS,CUN,350.58,ADT,,AM,2017-05-21,1495423800000,649,1,2017-05-28,1495983240000,641,1,AM,2,149,7,True,9,E,E
667,985230,9e95e022-35d4-3f73-938a-2d9d9800d402,116,2016-01-12,1452588026918,BOS,CUN,1710.79,ADT,,DL,2016-01-14,1452796200000,420,1,2016-01-18,1453147500000,525,1,DL,2,2,4,True,2,E,E
668,2448893,051bfe0d-107f-3f67-913f-1a7e1b3ae0e7,108,2015-09-08,1441736031333,BOS,CUN,946.73,,,,2015-12-23,1450872300000,465,1,2015-12-27,1451244060000,239,0,B6,1,106,4,True,9,E,E
669,1345828,0768576c-40bb-38ad-9dd6-6185a5d24076,91,2015-09-01,1441087009526,BOS,CUN,416.21,,,,2015-12-07,1449495000000,395,1,2015-12-14,1450098000000,576,2,DL,3,97,7,True,1,E,E
670,2100380,180bb0d9-1621-37cc-bbd5-79fb82c553ba,73,2016-09-29,1475156419450,BOS,CUN,325.69,ADT,,UA,2017-01-14,1484397000000,650,1,2017-01-31,1485896100000,424,1,UA,2,107,17,True,9,E,E
671,1074908,488b01ae-9e87-3044-ac4d-56911cf0a7cc,13,2016-09-05,1473072615647,BOS,CUN,527.69,ADT,,UA,2016-11-23,1479924480000,1292,1,2016-11-28,1480335600000,905,1,UA,2,79,5,True,1,E,E
672,1468387,441c5ea3-606c-3979-a88f-08280cd884c0,45,2016-03-27,1459090127068,BOS,CUN,549.69,ADT,,AA,2016-10-08,1475917740000,406,1,2016-10-15,1476550500000,516,1,AA,2,195,7,True,5,E,E
673,428221,504016d9-c693-3cb3-b03b-b98c6ae8fb5a,106,2015-11-02,1446489088368,BOS,CUN,500.22,,,,2015-11-10,1447163700000,615,2,2015-11-15,1447592400000,643,1,UA,3,8,5,True,3,E,E
674,1804892,ff215ef9-2ace-3f6e-836e-c4b226b300ee,111,2015-10-25,1445788336080,BOS,CUN,581.36,,,,2015-10-27,1445940000000,380,1,2015-11-03,1446555600000,443,1,DL,2,2,7,True,9,E,E
675,2731974,fe10a005-6869-3432-92bd-d0745914e80e,4,2016-11-12,1478992984132,BOS,CUN,269.81,ADT,,AM,2017-01-28,1485664200000,643,1,2017-02-03,1486132740000,716,1,AM,2,77,6,True,5,E,E
676,1401042,6a7651b2-b32e-3521-9ec2-56e955cd2524,28,2016-01-18,1453129616983,BOS,CUN,445.29,ADT,,UA,2016-02-16,1455630900000,615,2,2016-02-23,1456228800000,647,1,UA,3,29,7,True,9,E,E
677,2598590,328034e0-f428-3b71-926b-d9262424d3ea,145,2015-11-12,1447340667451,BOS,CUN,505.2,,,,2015-12-03,1449143400000,410,1,2015-12-10,1449750600000,580,2,UA,3,21,7,True,9,E,E
678,146092,47f13e85-936c-36b8-b1f7-15434ffb639a,127,2016-06-25,1466911197547,BOS,CUN,576.74,ADT,,AA,2016-12-03,1480764300000,609,1,2016-12-10,1481395800000,381,1,AA,2,161,7,True,6,E,E
679,2336561,17fb9b63-102d-3b77-b7a8-d529afc3a96f,31,2016-04-20,1461127335160,BOS,CUN,611.0,ADT,,AM,2016-05-19,1463655660000,699,1,2016-05-22,1463928600000,560,1,AM,2,29,3,True,2,E,E
680,938984,7f3e9c29-c6b3-3458-8388-ad0d69197d37,115,2016-11-24,1479966241941,BOS,CUN,549.91,ADT,,B6,2017-07-01,1498913400000,418,1,2017-07-04,1499181840000,447,1,B6,2,219,3,True,5,E,E
681,312900,67ecf1ba-816f-386d-8e17-233f403542ef,101,2016-02-13,1455377185400,BOS,CUN,602.39,ADT,,UA,2016-06-14,1465898400000,400,1,2016-06-24,1466784300000,499,1,UA,2,122,10,True,9,E,E
682,98807,1ec0232d-7c05-36ac-994b-56ace9d3a4f1,77,2016-07-27,1469665983761,BOS,CUN,749.97,ADT,,AA,2017-04-15,1492261200000,395,1,2017-04-22,1492890300000,405,1,AA,2,262,7,True,3,E,E
683,914617,e0c74328-e2b8-38d6-8ef1-df7c47ecb295,16,2016-01-06,1452082040710,BOS,CUN,510.29,ADT,,UA,2016-02-10,1455102000000,790,2,2016-02-21,1456063200000,1460,1,UA,3,35,11,True,6,E,E
684,2568911,9d42c5b4-75d1-3b62-8e8d-57538059a6e1,163,2016-04-04,1459744574883,BOS,CUN,559.8,ADT,,AA,2016-04-23,1461423780000,492,1,2016-04-29,1461948900000,373,1,AA,2,19,6,True,9,E,E
685,2166578,f05aaf07-2ad8-359a-911b-bcfb9a9e7d0e,181,2016-04-09,1460204419644,BOS,CUN,620.8,ADT,,AA,2016-11-05,1478342400000,387,1,2016-11-13,1479059100000,448,1,AA,2,210,8,True,1,E,E
686,1310671,459c1a0a-17ad-3330-8556-686be493995e,96,2015-12-11,1449857312807,BOS,CUN,708.21,ADT,,UA,2016-07-10,1468144800000,630,1,2016-07-16,1468690020000,452,1,UA,2,212,6,False,2,E,E
687,2259170,b597d592-2440-398b-ac33-a44cd427c094,25,2016-11-21,1479757706133,BOS,CUN,332.81,ADT,,AM,2017-04-02,1491190200000,1160,1,2017-04-09,1491751620000,608,1,AM,2,132,7,True,9,E,E
688,2333328,6060c624-fb96-3fe7-a5a9-b23a418b35fe,84,2016-03-29,1459301974032,BOS,CUN,548.69,ADT,,AA,2016-09-02,1472810400000,465,1,2016-09-09,1473448320000,561,1,AA,2,157,7,True,7,E,E
689,734748,ccd6b186-e749-3a35-b181-177762143738,58,2016-05-02,1462203132094,BOS,CUN,498.08,ADT,,AA,2016-05-06,1462546980000,366,1,2016-11-23,1479923100000,448,1,AA,2,4,201,True,9,E,E
690,2735642,2c8fa6b6-add5-3262-b2ce-9ca6d09e0ee2,112,2016-11-12,1478964659213,BOS,CUN,610.41,ADT,,AA,2016-12-16,1481897700000,668,1,2016-12-23,1482525660000,1102,1,AA,2,34,7,True,2,E,E
691,1052129,f38692d1-3aa9-3d18-8691-44e73f7844e8,36,2016-11-25,1480125358313,BOS,CUN,741.91,ADT,,UA,2016-12-25,1482664500000,455,1,2016-12-30,1483127700000,1204,1,UA,2,30,5,False,7,E,E
692,2550016,6a5f6a24-7f16-31d2-beea-d4003e092e07,133,2016-07-20,1469032504801,BOS,CUN,490.47,ADT,,AA,2016-12-31,1483178400000,405,1,2017-01-14,1484423700000,396,1,AA,2,164,14,True,9,E,E
693,2157852,d6079f9c-7340-3cbb-b16e-1dcbb7c8bfba,129,2016-06-18,1466287666035,BOS,CUN,578.24,ADT,,AA,2016-11-16,1479295200000,408,1,2016-11-20,1479650100000,479,1,AA,2,151,4,True,6,E,E
694,1827442,0e28ef48-df31-315f-82b6-7fa284cbe40d,28,2016-06-12,1465775575129,BOS,CUN,318.24,ADT,,UA,2016-11-12,1478964600000,635,1,2016-11-18,1479471600000,630,1,UA,2,153,6,True,9,E,E
695,1878654,a2796696-6215-39e8-bca9-9bf247b39895,83,2016-10-19,1476876217873,BOS,CUN,351.93,ADT,,AA,2017-02-03,1486135500000,522,1,2017-02-08,1486565400000,463,1,AA,2,107,5,True,9,E,E
696,34277,a924b362-010f-34ee-916f-79dc19629409,63,2015-09-04,1441393234511,BOS,CUN,1097.33,,,,2016-02-13,1455364800000,800,2,2016-02-20,1456001700000,520,1,DL,3,162,7,True,3,E,F
697,2006232,c52f94d8-7c5c-3b0a-a016-3f2cdc069b90,56,2016-10-30,1477848890189,BOS,CUN,279.93,ADT,,UA,2017-01-18,1484745420000,488,1,2017-01-25,1485367800000,490,1,UA,2,80,7,True,9,E,E
698,2377922,1b33d22c-1904-3082-9a7e-e8da748997fc,151,2016-12-07,1481090131843,BOS,CUN,443.08,ADT,,B6,2017-03-18,1489879800000,1162,1,2017-03-25,1490472420000,1006,1,B6,2,101,7,True,8,E,E
699,1839451,329f4ff2-46cd-38b1-9e11-203a84083f01,106,2016-06-28,1467087778010,BOS,CUN,717.74,ADT,,AA,2016-08-20,1471692300000,263,0,2016-08-26,1472238720000,580,1,AA,1,53,6,True,9,E,E
700,1400389,77878cdf-b3f3-35c8-955e-6ccb86f6cb09,67,2016-01-18,1453139962058,BOS,CUN,524.29,ADT,,DL,2016-01-22,1453467600000,610,2,2016-01-29,1454087580000,441,1,DL,3,4,7,True,9,E,E
701,639772,18280d0f-e126-3d99-bc36-4735b2d03130,43,2016-08-08,1470701329958,BOS,CUN,473.02,ADT,,AA,2016-08-23,1471953600000,549,1,2016-08-31,1472664600000,392,1,AA,2,15,8,True,5,E,E
702,2636755,9da4c030-ec83-3d1f-b2cc-478a7664e76c,164,2016-01-10,1452450973495,BOS,CUN,676.79,ADT,,UA,2016-04-07,1460025000000,425,1,2016-04-11,1460395200000,590,1,UA,2,88,4,True,7,E,E
703,817276,41e8b065-e20e-3648-91fb-34d8fed9270f,87,2016-12-10,1481416433024,BOS,CUN,396.18,ADT,,AA,2016-12-29,1483009200000,630,1,2017-01-06,1483705500000,471,1,AA,2,19,8,True,1,E,E
704,16943,6bd897fb-fa3e-3601-8acb-5f17afd319bb,66,2016-11-23,1479911315840,BOS,CUN,434.41,ADT,,AA,2016-12-20,1482228000000,690,1,2016-12-29,1483016340000,619,1,AA,2,27,9,True,1,E,E
705,411165,b5393044-bbf0-3c3f-bc12-b8b1e7a23543,164,2016-11-29,1480469437491,BOS,CUN,302.81,ADT,,AM,2017-01-19,1484886300000,788,1,2017-01-22,1485107520000,523,1,AM,2,51,3,True,1,E,E
706,32524,929926d9-8560-32e5-b9eb-a4cd11ddcc44,26,2016-03-31,1459431413359,BOS,CUN,545.99,ADT,,UA,2016-04-06,1459944900000,378,1,2016-04-09,1460184300000,990,1,UA,2,6,3,False,1,E,E
707,983433,57ac7e84-e38e-3e43-8501-98b19ded1dda,154,2016-05-08,1462717893077,BOS,CUN,573.08,ADT,,UA,2016-07-20,1469011800000,463,1,2016-07-27,1469647980000,451,1,UA,2,73,7,True,9,E,E
708,2636666,85299dbb-8b11-3495-9746-538e44c1e2eb,89,2016-01-10,1452469684385,BOS,CUN,414.79,ADT,,UA,2016-03-10,1457633940000,466,1,2016-03-15,1458061800000,522,1,UA,2,60,5,True,2,E,E
709,1736999,5c366edc-4a1d-3cff-99e1-194ce3b95125,98,2016-04-19,1461083183666,BOS,CUN,590.8,ADT,,UA,2016-05-28,1464432720000,403,1,2016-06-01,1464811080000,501,1,UA,2,39,4,True,9,E,E
710,1838329,f730be58-9e71-3a45-8691-2397f8e3c0e2,150,2016-06-28,1467135975981,BOS,CUN,658.24,ADT,,AA,2016-07-07,1467903900000,362,1,2016-07-22,1469192100000,411,1,AA,2,9,15,True,9,E,E
711,2771066,f9045417-9600-3878-b8bd-b2cf50fc8d59,38,2016-10-26,1477486035240,BOS,CUN,287.93,ADT,,UA,2016-12-09,1481311800000,1245,1,2016-12-13,1481657700000,1068,1,UA,2,44,4,True,9,E,E
712,1019221,adf3c8a9-dd7e-34a5-a24f-99c87da57f78,82,2016-05-25,1464219932114,BOS,CUN,331.08,ADT,,UA,2017-01-18,1484739000000,430,1,2017-01-24,1485291300000,494,1,UA,2,238,6,True,9,E,E
713,2422559,08221ea7-2c27-3a55-854a-df7f1b3d2171,169,2016-10-20,1477012103091,BOS,CUN,571.93,ADT,,AA,2016-12-18,1482060600000,453,1,2016-12-23,1482494400000,452,1,AA,2,59,5,False,8,E,E
714,33497,c87f71c4-0078-35cc-afb4-6760166ba0b0,92,2016-03-31,1459401901919,BOS,CUN,674.69,ADT,,DL,2016-04-15,1460727900000,420,1,2016-04-19,1461067200000,511,1,DL,2,15,4,True,4,E,E
715,2642135,e74eb40b-d886-3dad-9add-8e9463aa6024,197,2015-07-21,1437509890263,BOS,CUN,797.98,,,,2015-08-21,1440156600000,424,1,2015-08-24,1440442800000,569,2,B6,3,31,3,True,1,E,E
716,1277504,d16613d5-f93f-32c8-ab8b-218565efc4b5,159,2016-05-31,1464722484491,BOS,CUN,712.58,ADT,,AA,2016-07-28,1469696400000,345,1,2016-07-31,1469992200000,420,1,AA,2,58,3,True,4,E,E
717,1648789,01ba776e-b76f-3fa2-8df9-188dd49fe224,124,2016-07-30,1469883842941,BOS,CUN,490.47,ADT,,AA,2016-11-12,1478985000000,400,1,2016-11-19,1479585300000,548,1,AA,2,105,7,True,8,E,E
718,2160210,90a3cec1-172a-3009-9b80-8c7236bfe003,125,2016-07-25,1469468822159,BOS,CUN,383.47,ADT,,AA,2017-01-18,1484733600000,464,1,2017-01-25,1485374100000,461,1,AA,2,177,7,True,9,E,E
719,2039427,7a8a423d-d9e5-35d5-b73d-53a4fa9efeed,169,2016-04-30,1462056368806,BOS,CUN,691.8,ADT,,AA,2016-07-10,1468151700000,381,1,2016-07-17,1468771200000,486,1,AA,2,71,7,True,8,E,E
720,1763813,4b748e78-525c-31f7-833f-9d0ddac7b4a4,180,2016-12-28,1482959815988,BOS,CUN,329.18,ADT,,AA,2016-12-31,1483185600000,465,1,2017-01-04,1483555200000,636,1,AA,2,3,4,True,1,E,E
721,1210115,7a53c901-ba13-3d40-9c3d-6533a05fa4fd,73,2016-11-14,1479152223523,BOS,CUN,297.91,ADT,,AA,2017-02-23,1487856600000,370,1,2017-02-28,1488303900000,448,1,AA,2,101,5,True,8,E,E
722,1046226,9ea9948a-a438-3ec3-b6fd-c28c0417873d,43,2016-08-20,1471719564591,BOS,CUN,477.52,ADT,,AA,2016-10-28,1477654200000,388,1,2016-11-06,1478435100000,584,1,AA,2,69,9,True,2,E,E
723,1148851,99b7c5e8-356a-32cf-bcf5-6c494304be63,6,2016-10-12,1476312922106,BOS,CUN,344.93,ADT,,AM,2016-11-05,1478403000000,712,1,2016-11-12,1478963340000,687,1,AM,2,24,7,True,9,E,E
724,1459872,e68d0d79-b031-3139-8537-293616d62ded,78,2016-02-04,1454571506154,BOS,CUN,1337.39,ADT,,DL,2016-02-13,1455388500000,414,1,2016-02-21,1456083600000,440,1,DL,2,9,8,True,2,E,E
725,1297382,049cd439-1054-3382-a280-6d174ec2e372,185,2016-12-22,1482447592149,BOS,CUN,512.88,ADT,,WS,2017-04-06,1491522300000,1053,1,2017-04-09,1491772320000,976,1,WS,2,105,3,True,3,E,E
726,2420739,07fc4616-61fc-3afb-b790-d8e3781e5937,75,2016-10-20,1476965111558,BOS,CUN,640.43,ADT,,AA,2017-03-24,1490397000000,945,1,2017-03-28,1490729700000,973,1,AA,2,155,4,True,9,E,E
727,1734385,c9fc20c6-c4a1-3b6b-839e-a498003eb22e,48,2016-04-19,1461113824842,BOS,CUN,474.3,ADT,,UA,2016-04-30,1462023000000,602,2,2016-05-07,1462642800000,589,1,UA,3,11,7,True,2,E,E
728,1002697,9ab7af13-b812-3ba9-850d-81c2238a478d,141,2016-11-08,1478644313721,BOS,CUN,287.41,ADT,,UA,2016-12-10,1481366700000,560,2,2016-12-17,1482013200000,402,1,UA,3,32,7,True,9,E,E
729,851520,a24dbe15-78b7-358f-bf53-c04ac1e3faa4,25,2016-06-10,1465604312538,BOS,CUN,325.34,ADT,,AM,2016-11-05,1478343600000,1021,1,2016-11-12,1478948700000,845,1,AM,2,148,7,True,9,E,E
730,1733832,9f50f121-71df-300a-86d5-8037e31a0109,190,2016-04-19,1461120907988,BOS,CUN,566.8,ADT,,AA,2016-08-04,1470307200000,388,1,2016-08-08,1470681000000,518,1,AA,2,107,4,True,1,E,E
